,Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
644,644,St. James Town,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
645,645,St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.65339379601959,-79.3785073962175,Theater
646,646,St. James Town,43.6514939,-79.3754179,The Poet Cafe,43.650636830720224,-79.37127573699792,Café
647,647,St. James Town,43.6514939,-79.3754179,Sukhothai,43.6484871024991,-79.37454735245633,Thai Restaurant
648,648,St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
649,649,St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.37146700000001,Diner
650,650,St. James Town,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
651,651,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627526,Farmers Market
652,652,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.648792901617185,-79.37194535820687,Farmers Market
653,653,St. James Town,43.6514939,-79.3754179,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
654,654,St. James Town,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
655,655,St. James Town,43.6514939,-79.3754179,The Reservoir Lounge,43.64851659851552,-79.37455623391587,Jazz Club
656,656,St. James Town,43.6514939,-79.3754179,Café Plenty,43.64911793545771,-79.37831288380438,Café
657,657,St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
658,658,St. James Town,43.6514939,-79.3754179,Dog Fountain,43.64799795147864,-79.37536096948996,Fountain
659,659,St. James Town,43.6514939,-79.3754179,St. James Park,43.650424800230894,-79.37231097020509,Park
660,660,St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
661,661,St. James Town,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
662,662,St. James Town,43.6514939,-79.3754179,Market Street Catch,43.648501423964824,-79.3718080237409,Seafood Restaurant
663,663,St. James Town,43.6514939,-79.3754179,Stonemill Bread,43.64866822154209,-79.37160962302049,Bakery
664,664,St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
665,665,St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
666,666,St. James Town,43.6514939,-79.3754179,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
667,667,St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.65203981587681,-79.38039146122816,Department Store
668,668,St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
669,669,St. James Town,43.6514939,-79.3754179,Crepe It Up!,43.64873614340388,-79.3716230674848,Creperie
670,670,St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
671,671,St. James Town,43.6514939,-79.3754179,Scheffler's Deli,43.64864335351609,-79.37153681663685,Cheese Shop
672,672,St. James Town,43.6514939,-79.3754179,Seafront Fish Market,43.648478534106395,-79.37148942972523,Fish Market
673,673,St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
674,674,St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
675,675,St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
676,676,St. James Town,43.6514939,-79.3754179,The Gabardine,43.650988010642315,-79.38122513218156,American Restaurant
677,677,St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
678,678,St. James Town,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
679,679,St. James Town,43.6514939,-79.3754179,Irish Embassy,43.64791849936152,-79.37727345157903,Irish Pub
680,680,St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
681,681,St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
682,682,St. James Town,43.6514939,-79.3754179,Victoria's Secret,43.653205881191866,-79.38052200729167,Lingerie Store
683,683,St. James Town,43.6514939,-79.3754179,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
684,684,St. James Town,43.6514939,-79.3754179,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
685,685,St. James Town,43.6514939,-79.3754179,lululemon athletica,43.653286200000004,-79.3807642,Clothing Store
686,686,St. James Town,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
687,687,St. James Town,43.6514939,-79.3754179,Mercatto,43.650243192168205,-79.38081989149896,Italian Restaurant
688,688,St. James Town,43.6514939,-79.3754179,Over Easy,43.648077042043454,-79.37759871575396,Breakfast Spot
689,689,St. James Town,43.6514939,-79.3754179,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
690,690,St. James Town,43.6514939,-79.3754179,Bannock,43.65210117313841,-79.38117828399939,Restaurant
691,691,St. James Town,43.6514939,-79.3754179,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
692,692,St. James Town,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
693,693,St. James Town,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
694,694,St. James Town,43.6514939,-79.3754179,Jump,43.648147385163526,-79.37875242540652,American Restaurant
695,695,St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
696,696,St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
697,697,St. James Town,43.6514939,-79.3754179,East Thirty-Six,43.648409,-79.375017,Bistro
698,698,St. James Town,43.6514939,-79.3754179,Berber SOCIAL,43.64811375240584,-79.37404622657371,Moroccan Restaurant
699,699,St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
700,700,St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,43.648014180343104,-79.37911924716222,Burrito Place
701,701,St. James Town,43.6514939,-79.3754179,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
702,702,St. James Town,43.6514939,-79.3754179,Bluma Appel Theatre,43.64794690558408,-79.3755193008512,Performing Arts Venue
703,703,St. James Town,43.6514939,-79.3754179,Hotel Victoria,43.64808421544407,-79.37758193835407,Hotel
704,704,St. James Town,43.6514939,-79.3754179,Wynn Fitness,43.64800921903539,-79.37371982834745,Gym
705,705,St. James Town,43.6514939,-79.3754179,Bibab Express Sushi n Rolls,43.64776847338378,-79.37441438333167,Sushi Restaurant
706,706,Berczy Park,43.644770799999996,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912,Restaurant
707,707,Berczy Park,43.644770799999996,-79.3733064,LCBO,43.64294379917172,-79.37243989044406,Liquor Store
708,708,Berczy Park,43.644770799999996,-79.3733064,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
709,709,Berczy Park,43.644770799999996,-79.3733064,Meridian Hall,43.6462921242056,-79.37602179505663,Concert Hall
710,710,Berczy Park,43.644770799999996,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
711,711,Berczy Park,43.644770799999996,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
712,712,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627526,Farmers Market
713,713,Berczy Park,43.644770799999996,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
714,714,Berczy Park,43.644770799999996,-79.3733064,Dog Fountain,43.64799795147864,-79.37536096948996,Fountain
715,715,Berczy Park,43.644770799999996,-79.3733064,Sukhothai,43.6484871024991,-79.37454735245633,Thai Restaurant
716,716,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market (North Building),43.648792901617185,-79.37194535820687,Farmers Market
717,717,Berczy Park,43.644770799999996,-79.3733064,Market Street Catch,43.648501423964824,-79.3718080237409,Seafood Restaurant
718,718,Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.644489,-79.368639,Coffee Shop
719,719,Berczy Park,43.644770799999996,-79.3733064,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
720,720,Berczy Park,43.644770799999996,-79.3733064,FARMR Eatery & Catering,43.64841986337509,-79.37027379521088,Bistro
721,721,Berczy Park,43.644770799999996,-79.3733064,Scotiabank Arena,43.643446175351066,-79.37903988889991,Basketball Stadium
722,722,Berczy Park,43.644770799999996,-79.3733064,Stonemill Bread,43.64866822154209,-79.37160962302049,Bakery
723,723,Berczy Park,43.644770799999996,-79.3733064,C'est What,43.64842583928428,-79.37343925237657,Beer Bar
724,724,Berczy Park,43.644770799999996,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
725,725,Berczy Park,43.644770799999996,-79.3733064,The Reservoir Lounge,43.64851659851552,-79.37455623391587,Jazz Club
726,726,Berczy Park,43.644770799999996,-79.3733064,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
727,727,Berczy Park,43.644770799999996,-79.3733064,Scheffler's Deli,43.64864335351609,-79.37153681663685,Cheese Shop
728,728,Berczy Park,43.644770799999996,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
729,729,Berczy Park,43.644770799999996,-79.3733064,Seafront Fish Market,43.648478534106395,-79.37148942972523,Fish Market
730,730,Berczy Park,43.644770799999996,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
731,731,Berczy Park,43.644770799999996,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
732,732,Berczy Park,43.644770799999996,-79.3733064,Crepe It Up!,43.64873614340388,-79.3716230674848,Creperie
733,733,Berczy Park,43.644770799999996,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
734,734,Berczy Park,43.644770799999996,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
735,735,Berczy Park,43.644770799999996,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
736,736,Berczy Park,43.644770799999996,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724406,Café
737,737,Berczy Park,43.644770799999996,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
738,738,Berczy Park,43.644770799999996,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
739,739,Berczy Park,43.644770799999996,-79.3733064,Joe Fresh,43.644284999999996,-79.369771,Clothing Store
740,740,Berczy Park,43.644770799999996,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
741,741,Berczy Park,43.644770799999996,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
742,742,Berczy Park,43.644770799999996,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.37521377369691,Greek Restaurant
743,743,Berczy Park,43.644770799999996,-79.3733064,Sugar Beach,43.64337981620349,-79.3674415549968,Beach
744,744,Berczy Park,43.644770799999996,-79.3733064,Harbour 60 Toronto,43.64222021431868,-79.37794459004243,Steakhouse
745,745,Berczy Park,43.644770799999996,-79.3733064,Loblaws,43.645427000000005,-79.369789,Grocery Store
746,746,Berczy Park,43.644770799999996,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
747,747,Berczy Park,43.644770799999996,-79.3733064,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
748,748,Berczy Park,43.644770799999996,-79.3733064,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
749,749,Berczy Park,43.644770799999996,-79.3733064,Anton Kozlik's mustard,43.64875242328643,-79.37148453951066,Gourmet Shop
750,750,Berczy Park,43.644770799999996,-79.3733064,"The Westin Harbour Castle, Toronto",43.641211392069906,-79.37574863433838,Hotel
751,751,Berczy Park,43.644770799999996,-79.3733064,Bindia Indian Bistro,43.64855916613239,-79.37181600953608,Indian Restaurant
752,752,Berczy Park,43.644770799999996,-79.3733064,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
753,753,Berczy Park,43.644770799999996,-79.3733064,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
754,754,Berczy Park,43.644770799999996,-79.3733064,Irish Embassy,43.64791849936152,-79.37727345157903,Irish Pub
755,755,Berczy Park,43.644770799999996,-79.3733064,Tim Hortons,43.647761200000005,-79.3704963,Coffee Shop
756,756,Berczy Park,43.644770799999996,-79.3733064,Paddington's Pump,43.649035,-79.371899,Diner
757,757,Berczy Park,43.644770799999996,-79.3733064,European Delight,43.648709767817074,-79.37154525652817,Eastern European Restaurant
758,758,Berczy Park,43.644770799999996,-79.3733064,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
759,759,Berczy Park,43.644770799999996,-79.3733064,Spirit of Hockey,43.647046922242176,-79.37753727586353,Sporting Goods Shop
760,760,Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
761,761,Berczy Park,43.644770799999996,-79.3733064,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
762,762,Berczy Park,43.644770799999996,-79.3733064,Brookfield Place,43.64679064120303,-79.37876938530563,Shopping Mall
763,763,Berczy Park,43.644770799999996,-79.3733064,Starbucks,43.646213071495545,-79.37908847368506,Coffee Shop
764,764,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
765,765,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.65856999999998,-79.38512341104502,Coffee Shop
766,766,Central Bay Street,43.6579524,-79.3873826,Somethin' 2 Talk About,43.65839479027969,-79.38533765920816,Middle Eastern Restaurant
767,767,Central Bay Street,43.6579524,-79.3873826,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
768,768,Central Bay Street,43.6579524,-79.3873826,NEO COFFEE BAR,43.66013,-79.38583,Coffee Shop
769,769,Central Bay Street,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
770,770,Central Bay Street,43.6579524,-79.3873826,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant
771,771,Central Bay Street,43.6579524,-79.3873826,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
772,772,Central Bay Street,43.6579524,-79.3873826,College Park Area,43.659453000000006,-79.383785,Park
773,773,Central Bay Street,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
774,774,Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,43.659049517466144,-79.38534357912432,Spa
775,775,Central Bay Street,43.6579524,-79.3873826,Chatime 日出茶太,43.65554164147378,-79.38468427043243,Bubble Tea Shop
776,776,Central Bay Street,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.65515746756125,-79.38650067479335,Ramen Restaurant
777,777,Central Bay Street,43.6579524,-79.3873826,Red Lobster,43.656328,-79.38362099999999,Seafood Restaurant
778,778,Central Bay Street,43.6579524,-79.3873826,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
779,779,Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,43.65439630500275,-79.38650010906946,Art Museum
780,780,Central Bay Street,43.6579524,-79.3873826,Poke Guys,43.65489527525683,-79.38505238381623,Poke Place
781,781,Central Bay Street,43.6579524,-79.3873826,MUJI,43.656024,-79.383284,Miscellaneous Shop
782,782,Central Bay Street,43.6579524,-79.3873826,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
783,783,Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant
784,784,Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
785,785,Central Bay Street,43.6579524,-79.3873826,Silver Snail Comics,43.657031379584076,-79.38140310220501,Comic Shop
786,786,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.655827103222244,-79.39204216888555,Café
787,787,Central Bay Street,43.6579524,-79.3873826,The Yoga Sanctuary,43.661499497597596,-79.38363613350755,Yoga Studio
788,788,Central Bay Street,43.6579524,-79.3873826,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
789,789,Central Bay Street,43.6579524,-79.3873826,Coffee Public,43.66076299149322,-79.38618409033066,Coffee Shop
790,790,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65945605353152,-79.39041123272169,Coffee Shop
791,791,Central Bay Street,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
792,792,Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton Hotel Toronto Downtown,43.6546083,-79.3859415,Hotel
793,793,Central Bay Street,43.6579524,-79.3873826,Dollarama,43.66068,-79.38468,Discount Store
794,794,Central Bay Street,43.6579524,-79.3873826,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
