,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
665,St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
666,St. James Town,43.6514939,-79.3754179,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
667,St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
668,St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
669,St. James Town,43.6514939,-79.3754179,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
670,St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
671,St. James Town,43.6514939,-79.3754179,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
672,St. James Town,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
673,St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
674,St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
675,St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
676,St. James Town,43.6514939,-79.3754179,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
677,St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
678,St. James Town,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
679,St. James Town,43.6514939,-79.3754179,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
680,St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
681,St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
682,St. James Town,43.6514939,-79.3754179,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
683,St. James Town,43.6514939,-79.3754179,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
684,St. James Town,43.6514939,-79.3754179,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
685,St. James Town,43.6514939,-79.3754179,lululemon athletica,43.6532862,-79.3807642,Clothing Store
686,St. James Town,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
687,St. James Town,43.6514939,-79.3754179,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
688,St. James Town,43.6514939,-79.3754179,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
689,St. James Town,43.6514939,-79.3754179,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
690,St. James Town,43.6514939,-79.3754179,Bannock,43.652101173138405,-79.38117828399939,Restaurant
691,St. James Town,43.6514939,-79.3754179,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
692,St. James Town,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
693,St. James Town,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
694,St. James Town,43.6514939,-79.3754179,Jump,43.64814738516352,-79.37875242540652,American Restaurant
695,St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
696,St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
697,St. James Town,43.6514939,-79.3754179,East Thirty-Six,43.648409,-79.375017,Bistro
698,St. James Town,43.6514939,-79.3754179,Berber SOCIAL,43.648113752405834,-79.37404622657372,Moroccan Restaurant
699,St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
700,St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
701,St. James Town,43.6514939,-79.3754179,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
702,St. James Town,43.6514939,-79.3754179,Bluma Appel Theatre,43.64794690558408,-79.37551930085121,Performing Arts Venue
703,St. James Town,43.6514939,-79.3754179,Hotel Victoria,43.64808421544407,-79.37758193835406,Hotel
704,St. James Town,43.6514939,-79.3754179,Wynn Fitness,43.64800921903539,-79.37371982834746,Gym
705,St. James Town,43.6514939,-79.3754179,Bibab Express Sushi n Rolls,43.647768473383785,-79.37441438333167,Sushi Restaurant
706,Berczy Park,43.6447708,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
707,Berczy Park,43.6447708,-79.3733064,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
708,Berczy Park,43.6447708,-79.3733064,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
709,Berczy Park,43.6447708,-79.3733064,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
710,Berczy Park,43.6447708,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
711,Berczy Park,43.6447708,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
712,Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
713,Berczy Park,43.6447708,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
714,Berczy Park,43.6447708,-79.3733064,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
715,Berczy Park,43.6447708,-79.3733064,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
716,Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
717,Berczy Park,43.6447708,-79.3733064,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
718,Berczy Park,43.6447708,-79.3733064,Starbucks,43.644489,-79.368639,Coffee Shop
719,Berczy Park,43.6447708,-79.3733064,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
720,Berczy Park,43.6447708,-79.3733064,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
721,Berczy Park,43.6447708,-79.3733064,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
722,Berczy Park,43.6447708,-79.3733064,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
723,Berczy Park,43.6447708,-79.3733064,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
724,Berczy Park,43.6447708,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
725,Berczy Park,43.6447708,-79.3733064,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
726,Berczy Park,43.6447708,-79.3733064,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
727,Berczy Park,43.6447708,-79.3733064,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
728,Berczy Park,43.6447708,-79.3733064,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
729,Berczy Park,43.6447708,-79.3733064,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
730,Berczy Park,43.6447708,-79.3733064,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
731,Berczy Park,43.6447708,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
732,Berczy Park,43.6447708,-79.3733064,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
733,Berczy Park,43.6447708,-79.3733064,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
734,Berczy Park,43.6447708,-79.3733064,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
735,Berczy Park,43.6447708,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
736,Berczy Park,43.6447708,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
737,Berczy Park,43.6447708,-79.3733064,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
738,Berczy Park,43.6447708,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
739,Berczy Park,43.6447708,-79.3733064,Joe Fresh,43.644285,-79.369771,Clothing Store
740,Berczy Park,43.6447708,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
741,Berczy Park,43.6447708,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
742,Berczy Park,43.6447708,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
743,Berczy Park,43.6447708,-79.3733064,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
744,Berczy Park,43.6447708,-79.3733064,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
745,Berczy Park,43.6447708,-79.3733064,Loblaws,43.645427,-79.369789,Grocery Store
746,Berczy Park,43.6447708,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
747,Berczy Park,43.6447708,-79.3733064,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
748,Berczy Park,43.6447708,-79.3733064,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
749,Berczy Park,43.6447708,-79.3733064,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
750,Berczy Park,43.6447708,-79.3733064,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
751,Berczy Park,43.6447708,-79.3733064,Bindia Indian Bistro,43.64855916613238,-79.37181600953608,Indian Restaurant
752,Berczy Park,43.6447708,-79.3733064,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
753,Berczy Park,43.6447708,-79.3733064,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
754,Berczy Park,43.6447708,-79.3733064,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
755,Berczy Park,43.6447708,-79.3733064,Tim Hortons,43.6477612,-79.3704963,Coffee Shop
756,Berczy Park,43.6447708,-79.3733064,Paddington's Pump,43.649035,-79.371899,Diner
757,Berczy Park,43.6447708,-79.3733064,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
758,Berczy Park,43.6447708,-79.3733064,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
759,Berczy Park,43.6447708,-79.3733064,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
760,Berczy Park,43.6447708,-79.3733064,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
761,Berczy Park,43.6447708,-79.3733064,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
762,Berczy Park,43.6447708,-79.3733064,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
763,Berczy Park,43.6447708,-79.3733064,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
764,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
765,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
766,Central Bay Street,43.6579524,-79.3873826,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
767,Central Bay Street,43.6579524,-79.3873826,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
768,Central Bay Street,43.6579524,-79.3873826,NEO COFFEE BAR,43.66013,-79.38583,Coffee Shop
769,Central Bay Street,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
770,Central Bay Street,43.6579524,-79.3873826,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
771,Central Bay Street,43.6579524,-79.3873826,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
772,Central Bay Street,43.6579524,-79.3873826,College Park Area,43.659453,-79.383785,Park
773,Central Bay Street,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
774,Central Bay Street,43.6579524,-79.3873826,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
775,Central Bay Street,43.6579524,-79.3873826,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
776,Central Bay Street,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
777,Central Bay Street,43.6579524,-79.3873826,Red Lobster,43.656328,-79.383621,Seafood Restaurant
778,Central Bay Street,43.6579524,-79.3873826,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
779,Central Bay Street,43.6579524,-79.3873826,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
780,Central Bay Street,43.6579524,-79.3873826,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
781,Central Bay Street,43.6579524,-79.3873826,MUJI,43.656024,-79.383284,Miscellaneous Shop
782,Central Bay Street,43.6579524,-79.3873826,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
783,Central Bay Street,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
784,Central Bay Street,43.6579524,-79.3873826,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
785,Central Bay Street,43.6579524,-79.3873826,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
786,Central Bay Street,43.6579524,-79.3873826,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
787,Central Bay Street,43.6579524,-79.3873826,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
788,Central Bay Street,43.6579524,-79.3873826,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
789,Central Bay Street,43.6579524,-79.3873826,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
790,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
791,Central Bay Street,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
792,Central Bay Street,43.6579524,-79.3873826,DoubleTree by Hilton Hotel Toronto Downtown,43.6546083,-79.3859415,Hotel
793,Central Bay Street,43.6579524,-79.3873826,Dollarama,43.66068,-79.38468,Discount Store
794,Central Bay Street,43.6579524,-79.3873826,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
795,Central Bay Street,43.6579524,-79.3873826,Toronto Vegetarian Association,43.655953,-79.392854,Office
796,Central Bay Street,43.6579524,-79.3873826,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
797,Central Bay Street,43.6579524,-79.3873826,Marshalls,43.659308,-79.3824621,Department Store
798,Central Bay Street,43.6579524,-79.3873826,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
799,Central Bay Street,43.6579524,-79.3873826,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
800,Central Bay Street,43.6579524,-79.3873826,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
801,Central Bay Street,43.6579524,-79.3873826,Fran's,43.661255320138636,-79.38389304122866,Diner
802,Central Bay Street,43.6579524,-79.3873826,Colaba Junction,43.66094,-79.385635,Indian Restaurant
803,Central Bay Street,43.6579524,-79.3873826,Booster Juice,43.660323,-79.385445,Juice Bar
804,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.659509,-79.382132,Coffee Shop
805,Central Bay Street,43.6579524,-79.3873826,freshii,43.66128623053018,-79.38396405932683,Salad Place
806,Central Bay Street,43.6579524,-79.3873826,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
807,Central Bay Street,43.6579524,-79.3873826,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
808,Central Bay Street,43.6579524,-79.3873826,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
809,Central Bay Street,43.6579524,-79.3873826,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
810,Central Bay Street,43.6579524,-79.3873826,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
811,Central Bay Street,43.6579524,-79.3873826,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
812,Central Bay Street,43.6579524,-79.3873826,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892,Café
813,Central Bay Street,43.6579524,-79.3873826,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
814,Central Bay Street,43.6579524,-79.3873826,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
815,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.6607,-79.383553,Coffee Shop
816,Central Bay Street,43.6579524,-79.3873826,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
817,Central Bay Street,43.6579524,-79.3873826,Omai,43.656006,-79.392494,Japanese Restaurant
818,Central Bay Street,43.6579524,-79.3873826,TD Canada Trust,43.6608428,-79.3848856,Bank
819,Central Bay Street,43.6579524,-79.3873826,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
820,Central Bay Street,43.6579524,-79.3873826,Popeyes Louisiana Kitchen,43.66072684509608,-79.38273787270532,Fried Chicken Joint
821,Central Bay Street,43.6579524,-79.3873826,Thai Express,43.66163,-79.38734,Thai Restaurant
822,Central Bay Street,43.6579524,-79.3873826,Tim Hortons,43.659695,-79.388706,Coffee Shop
823,Central Bay Street,43.6579524,-79.3873826,Tosto,43.661198,-79.386414,Italian Restaurant
824,Central Bay Street,43.6579524,-79.3873826,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
825,Central Bay Street,43.6579524,-79.3873826,Druxy's,43.65925,-79.387088,Deli / Bodega
826,Central Bay Street,43.6579524,-79.3873826,Teriyaki Experience,43.65988429565999,-79.38787892460823,Restaurant
827,Central Bay Street,43.6579524,-79.3873826,Pastacceria,43.66002046385312,-79.38818802617249,Italian Restaurant
828,Central Bay Street,43.6579524,-79.3873826,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
829,"Richmond, Adelaide, King",43.6505712,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
830,"Richmond, Adelaide, King",43.6505712,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
